,0,1
130,127.0288457,37.63789093
131,127.0387882,37.63233801
132,127.0466079,37.62584808
133,127.0176092,37.63005817
134,127.0199332,37.64466097
135,127.0231539,37.63871389
136,127.0118979,37.64793082
137,127.0106324,37.64143305
138,127.0357286,37.64970275
139,127.0356566,37.64137768
140,127.0429402,37.63814072
141,127.051538,37.65223768
142,127.0435853,37.65630431
143,127.0434215,37.67867932
144,127.0465492,37.66971519
145,127.0260757,37.64799612
146,127.0388446,37.65793314
147,127.0279344,37.64896605
148,127.0284268,37.65646932
149,127.0406794,37.66423579
150,127.0349826,37.66824878
151,127.0280335,37.65915794
152,127.0630013,37.61989035
153,127.0507426,37.63248845
154,127.0692594,37.62101488
155,127.0738462,37.62482147
156,127.0832965,37.62130854
157,127.0725815,37.64054626
158,127.0679782,37.63204009
159,127.0803075,37.64782841
160,127.0775022,37.65254783
161,127.0779892,37.65876068
162,127.0549489,37.67990705
163,127.0678858,37.65747582
164,127.0694072,37.66296822
165,127.0515707,37.66675067
166,127.0638415,37.66452826
167,127.0602754,37.66126138
168,126.92992,37.60221616
169,126.9320869,37.61035877
170,126.9257273,37.62085325
171,126.9167417,37.6236223
172,126.9158457,37.61855451
173,126.9103762,37.61175703
174,126.9208251,37.61418996
175,126.9267869,37.60069699
176,126.9230743,37.59460033
177,126.9157349,37.59224193
178,126.9151233,37.60439766
179,126.9117699,37.59779274
180,126.9082009,37.59024061
181,126.9070398,37.58430306
182,126.8936722,37.58352053
183,126.9210659,37.63496688
184,126.959077,37.571124
185,126.9569012,37.55956524
186,126.9547137,37.56481724
187,126.9435053,37.55954878
188,126.9352308,37.57391001
189,126.9449514,37.58771636
190,126.9497434,37.59378218
191,126.9493907,37.58615062
192,126.9471083,37.59891668
193,126.9342291,37.58015154
194,126.9197863,37.57327343
195,126.9238653,37.57843343
196,126.9101857,37.57427924
197,126.911205,37.58150598
198,126.9521964,37.54705758
199,126.9600345,37.55017435
200,126.9498735,37.54154971
201,126.942776,37.54227449
202,126.9423809,37.55584694
203,126.9456557,37.54706196
204,126.9352269,37.54702066
205,126.9320306,37.54774687
206,126.9145907,37.55510931
207,126.9117564,37.55166181
208,126.9056042,37.55559622
209,126.9023251,37.56031117
210,126.9220209,37.56447671
211,126.9078898,37.56338624
212,126.9089971,37.56865612
213,126.8946894,37.57832091
214,126.8711388,37.53035368
215,126.8717,37.5461326
216,126.8644559,37.54473336
217,126.8684085,37.53246982
218,126.8817175,37.53717812
219,126.8315359,37.5328014
220,126.8445812,37.52498058
221,126.8290539,37.53367361
222,126.8400387,37.52466457
223,126.8271871,37.53856872
224,126.8450843,37.5180147
225,126.8347279,37.52188578
226,126.8542718,37.51853816
227,126.8707009,37.51922043
228,126.8547976,37.5151186
229,126.8557409,37.52455866
230,126.8643521,37.51704009
231,126.8596854,37.5143947
232,126.8709853,37.55373624
233,126.8589219,37.55584159
234,126.8624952,37.54266601
235,126.847922,37.55888051
236,126.8415991,37.53039164
237,126.854496,37.53181559
238,126.8384119,37.54252739
239,126.8608717,37.53462629
240,126.8476693,37.54404616
241,126.8500753,37.55181585
242,126.84836,37.53262598
243,126.8447287,37.56949729
244,126.8512552,37.56737214
245,126.8605374,37.56105848
246,126.8332647,37.55309795
247,126.8417945,37.54819745
248,126.8101091,37.5588726
249,126.8170529,37.57034422
250,126.8067388,37.566713
251,126.81355,37.57874321
252,126.8806102,37.50778091
253,126.8758053,37.49301388
254,126.8834994,37.49139269
255,126.8903306,37.4873483
256,126.8891619,37.4916288
257,126.8893529,37.50012367
258,126.8897181,37.48253275
259,126.8627629,37.50035526
260,126.8586118,37.50671146
261,126.8511464,37.50026551
262,126.8620309,37.49250845
263,126.8538522,37.48599694
264,126.8451232,37.49702856
265,126.8395045,37.48885794
266,126.8314786,37.49388159
267,126.8917795,37.47687632
268,126.8970434,37.47022076
269,126.9035367,37.46316592
270,126.9031821,37.47514907
271,126.902152,37.46754729
272,126.9032507,37.45353927
273,126.9149053,37.44955855
274,126.9057809,37.44027839
275,126.9061959,37.45904503
276,126.9083063,37.45240442
277,126.9093523,37.51465049
278,126.9107084,37.52037469
279,126.9346075,37.51760444
280,126.8973845,37.52497339
281,126.8973129,37.53100283
282,126.8959445,37.50943884
283,126.8994856,37.51711125
284,126.8882412,37.52367847
285,126.8940377,37.53649965
286,126.9214137,37.51114521
287,126.9077811,37.50730879
288,126.911373,37.50843509
289,126.9052243,37.50162593
290,126.9194366,37.49849377
291,126.9214775,37.50637353
292,126.9058337,37.49546714
293,126.8982563,37.49275423
294,126.898052,37.49830606
295,126.9420162,37.5123068
296,126.9373593,37.50850579
297,126.9530735,37.49810827
298,126.942311,37.50546652
299,126.9313418,37.49920407
300,126.941402,37.49937527
301,126.9665908,37.50577502
302,126.9786716,37.48315533
303,126.9792534,37.4887525
304,126.9720854,37.48662464
305,126.9716308,37.48095899
306,126.9670158,37.48562502
307,126.9263435,37.50816426
308,126.9100482,37.48894713
309,126.9245256,37.49840342
310,126.9327856,37.48815135
311,126.9586363,37.49182132
312,126.9481353,37.48954303
313,126.9570868,37.48061583
314,126.9584052,37.47629145
315,126.9416756,37.47909553
316,126.9425029,37.48537777
317,126.9497897,37.48418815
318,126.9778465,37.47456676
319,126.9313776,37.47976395
320,126.9273284,37.48157076
321,126.9349816,37.47501226
322,126.9192441,37.48296928
323,126.9271237,37.48741277
324,126.9187891,37.4615015
325,126.9078173,37.48251221
326,126.9369705,37.4706092
327,126.9329736,37.47014569
328,126.915576,37.47620735
329,126.9216546,37.47102532
330,127.0195314,37.49014656
331,127.0250761,37.49213945
332,127.0120075,37.48370806
333,127.0221698,37.50268451
334,127.0141028,37.51491869
335,126.9860356,37.50044136
336,127.0133771,37.50509061
337,126.994499,37.50463714
338,127.0056101,37.512047
339,127.0003076,37.49746886
340,126.9888864,37.49421751
341,126.9944915,37.48336796
342,126.9855793,37.4797812
343,126.9999955,37.47842245
344,126.9924829,37.48906042
345,127.0267288,37.47163933
346,127.0412887,37.47063322
347,127.0582493,37.44936579
348,127.0227745,37.52398503
349,127.0285527,37.51147064
350,127.0373509,37.51739138
351,127.0308092,37.53066864
352,127.049233,37.52502753
353,127.0625279,37.51439121
354,127.0460683,37.51126148
355,127.0567659,37.49324572
356,127.0641645,37.5022592
357,127.0577479,37.49972889
358,127.0332011,37.49541711
359,127.0468392,37.49596391
360,127.0389691,37.4883046
361,127.0463838,37.4837284
362,127.0556386,37.48270446
363,127.0691336,37.48982431
364,127.0516222,37.47884997
365,127.1068889,37.46904956
366,127.0864988,37.483313
367,127.0880692,37.49187863
368,127.0736996,37.49217318
369,127.105004,37.48888786
370,127.1220812,37.53808066
371,127.1157313,37.52923923
372,127.1432652,37.49697834
373,127.1469088,37.49352121
374,127.1499714,37.49601856
375,127.1485437,37.49684928
376,127.1239191,37.51098021
377,127.1113215,37.51638796
378,127.1343057,37.51541621
379,127.1281017,37.50297483
380,127.109317,37.50622291
381,127.1167664,37.50233785
382,127.1036674,37.50356463
383,127.0925197,37.50272334
384,127.1217677,37.49558427
385,127.1098546,37.49650236
386,127.1266401,37.49869843
387,127.1241832,37.49013517
388,127.1109124,37.48989519
389,127.132509,37.48702126
390,127.144257,37.48114824
391,127.0843265,37.50615329
392,127.0885406,37.51191664
393,127.0943833,37.51332489
394,127.1122265,37.52023619
395,127.1006605,37.51812746
396,127.0769664,37.50866852
397,127.1739197,37.56494469
398,127.146072,37.54980154
399,127.1513713,37.54633593
400,127.1514975,37.55725946
401,127.164366,37.56052548
402,127.1325744,37.55145458
403,127.1272413,37.55174877
404,127.1407235,37.55506716
405,127.136821,37.54495534
406,127.1254303,37.54345071
407,127.1331231,37.53610184
408,127.1224218,37.53047946
409,127.1295572,37.53243964
410,127.1328993,37.52605684
411,127.1427123,37.53448686
412,127.1419612,37.53333359
413,127.1419635,37.533348
414,129.0353391,35.10131808
415,129.0345748,35.10497886
416,129.0310908,35.10422264
417,129.0246547,35.10620839
418,129.0265388,35.10036612
419,129.030393,35.09996277
420,129.0316806,35.09741429
421,129.0350301,35.11111722
422,129.031817,35.11156405
423,129.0202185,35.10961588
424,129.0232229,35.11296589
425,129.0172577,35.11442431
426,129.0144443,35.11107368
427,129.0119393,35.11347458
428,129.0117787,35.11925559
429,129.0184217,35.10381611
430,129.0154024,35.10019135
431,129.0202899,35.09598078
432,129.0215856,35.09800845
433,129.0233131,35.09274919
434,129.0205431,35.08446851
435,129.0209682,35.07992309
436,129.0350301,35.11111722
437,129.0384902,35.11653458
438,129.0422567,35.12541798
439,129.0406844,35.12710983
440,129.049126,35.13139929
441,129.0491003,35.14131437
442,129.0491003,35.14131437
443,129.0491003,35.14131437
444,129.0316806,35.09741429
445,129.0483031,35.08880767
446,129.0483031,35.08880767
447,129.0483031,35.08880767
448,129.0483031,35.08880767
449,129.0483031,35.08880767
450,129.0657393,35.09191458
451,129.0686483,35.08467363
452,129.0686483,35.08467363
453,129.0630057,35.16351367
454,129.0567916,35.15258915
455,129.05284,35.17278456
456,129.0472783,35.18137849
457,129.0687244,35.17214294
458,129.0757233,35.17288466
459,129.0674009,35.15437304
460,129.0662126,35.16170354
461,129.0485761,35.16328643
462,129.0397223,35.16908078
463,129.0356699,35.16448093
464,129.0478699,35.15788057
465,129.0333227,35.16822957
466,129.0342838,35.15324324
467,129.0290227,35.14975927
468,129.0219328,35.15269309
469,129.0218352,35.15562172
470,129.0610182,35.1470238
471,129.0561424,35.14650109
472,129.0910445,35.19601857
473,129.0815582,35.21248571
474,129.0885537,35.21989519
475,129.0815582,35.21248571
476,129.0662773,35.20492195
477,129.0619116,35.19900372
478,129.0575335,35.19909624
479,129.0694522,35.19945718
480,129.0985954,35.19713148
481,129.1100739,35.19771413
482,129.1042616,35.20476316
483,129.1023964,35.20796221
484,129.1103306,35.14268538
485,129.1103306,35.14268538
486,129.0758545,35.12501279
487,129.0713275,35.14254039
488,129.0758545,35.12501279
489,129.112078,35.13048934
490,129.112078,35.13048934
491,129.112078,35.13048934
492,129.112078,35.13048934
493,129.0806484,35.11684532
494,129.0806484,35.11684532
495,129.0806484,35.11684532
496,129.0758545,35.12501279
497,129.0713275,35.14254039
498,129.0713275,35.14254039
499,129.0713275,35.14254039
500,129.0698891,35.13217998
501,129.0011391,35.20646703
502,128.9994599,35.20165731
503,128.9994599,35.20165731
504,129.0128185,35.25008425
505,129.0137879,35.23278387
506,129.0198418,35.24354283
507,129.0100628,35.2319086
508,129.0166547,35.21246718
509,129.0166547,35.21246718
510,129.0174324,35.20990483
511,129.0166547,35.21246718
512,129.0371975,35.21020186
513,129.0291586,35.21138226
514,129.1581091,35.16289064
515,129.1399895,35.17126033
516,129.1432918,35.15976189
517,129.1642317,35.16253625
518,129.179159,35.16196756
519,129.1742155,35.17087136
520,129.1825979,35.16914897
521,129.1666685,35.17224031
522,129.1762117,35.17790762
523,129.2036651,35.18366128
524,129.1189335,35.20110086
525,129.1301822,35.19588404
526,129.1335091,35.20094394
527,129.1170812,35.20925259
528,129.1479035,35.22516426
529,129.1604216,35.2288433
530,129.1252674,35.18463763
531,129.1253429,35.18964307
532,128.9743668,35.09006699
533,129.004035,35.10338799
534,128.9980708,35.10029629
535,128.9831612,35.09916958
536,128.9642408,35.10398003
537,128.9642408,35.10398003
538,128.9642408,35.10398003
539,128.9743668,35.09006699
540,128.9642408,35.10398003
541,128.9669044,35.08302926
542,128.9726076,35.07784307
543,128.9822134,35.06345122
544,128.9822134,35.06345122
545,128.9878036,35.08190253
546,129.0093563,35.09457106
547,129.0093563,35.09457106
548,129.0991322,35.21832439
549,129.104504,35.21287828
550,129.1039302,35.21719213
551,129.0921293,35.22443288
552,129.0926852,35.22982655
553,129.0926852,35.22982655
554,129.0885537,35.21989519
555,129.0926852,35.22982655
556,129.0809568,35.22772189
557,129.1133307,35.29827862
558,129.0898644,35.27524791
559,129.0922621,35.27165775
560,129.0868929,35.24508388
561,129.0922621,35.27165775
562,129.0561429,35.25033246
563,128.9768151,35.2154531
564,128.9565337,35.17858573
565,128.9352714,35.21451685
566,128.9263222,35.10816461
567,128.9000684,35.08456391
568,128.9018052,35.19641446
569,128.8838176,35.15350337
570,128.8317122,35.05669804
571,129.0756437,35.19184995
572,129.0703235,35.1877633
573,129.071203,35.1842716
574,129.0677668,35.17922258
575,129.0904379,35.18999494
576,129.0793141,35.17994219
577,129.0942297,35.17332657
578,129.0849421,35.18627964
579,129.0760795,35.18447103
580,129.089534,35.17750254
581,129.101007,35.18710311
582,129.1093515,35.18591266
583,129.1103306,35.14268538
584,129.1147366,35.14378905
585,129.1161078,35.17055273
586,129.1048681,35.17338
587,129.1152568,35.17532026
588,129.1124328,35.16288863
589,129.1137884,35.15573867
590,129.113577,35.16792232
591,129.1119328,35.15407687
592,129.1254459,35.15726484
593,128.9777524,35.1769469
594,128.9899793,35.18689377
595,128.9960033,35.18468226
596,128.9832339,35.17036158
597,128.9829685,35.17443563
598,128.9871911,35.16376138
599,128.9794104,35.15424621
600,129.0011395,35.1513298
601,129.0011395,35.1513298
602,129.0014194,35.1473492
603,128.9872965,35.14409959
604,128.9722013,35.12869459
605,129.215854,35.23870835
606,129.2440257,35.31392738
607,129.2322418,35.2639537
608,129.1803297,35.32545606
609,129.1497395,35.27532114
610,128.609144,35.86789027
611,128.6089766,35.86552431
612,128.5957894,35.86664464
613,128.5903726,35.86837099
614,128.5857181,35.872585
615,128.5763502,35.86560009
616,128.5904401,35.85934063
617,128.5895422,35.86404568
618,128.5855541,35.85990986
619,128.5805038,35.8582318
620,128.6043813,35.86163157
621,128.5993654,35.85877065
622,128.6163548,35.88429871
623,128.6127058,35.87997184
624,128.6231335,35.87961148
625,128.6293177,35.88507513
626,128.633088,35.88975397
627,128.6236543,35.87539793
628,128.629306,35.87174927
629,128.6449447,35.88165404
630,128.6412447,35.87814338
631,128.6501255,35.90997222
632,128.6382814,35.8933914
633,128.6496343,35.88993781
634,128.6652541,35.88004045
635,128.6716105,35.8820743
636,128.701619,35.87041127
637,128.6870402,35.87541816
638,128.6442291,35.94019407
639,128.5504851,35.87451029
640,128.5517325,35.8589854
641,128.5504851,35.87451029
642,128.5742846,35.86975443
643,128.5504851,35.87451029
644,128.5690989,35.87627089
645,128.5535428,35.88797897
646,128.5504851,35.87451029
647,128.5504851,35.87451029
648,128.5613092,35.87591823
649,128.5504851,35.87451029
650,128.5504851,35.87451029
651,128.5459421,35.87917822
652,128.5504851,35.87451029
653,128.5504851,35.87451029
654,128.5994394,35.85369532
655,128.5964149,35.8452828
656,128.6010734,35.8437934
657,128.5959656,35.84252045
658,128.5735523,35.84166984
659,128.5867065,35.85530241
660,128.5790986,35.85234957
661,128.5695335,35.84598304
662,128.5878292,35.8432122
663,128.5660755,35.83516389
664,128.5791981,35.83727385
665,128.5689681,35.83998156
666,128.5605897,35.83623374
667,128.5836354,35.88187263
668,128.5999063,35.87917792
669,128.5811815,35.89033245
670,128.5970049,35.88726824
671,128.5894721,35.89206673
672,128.5968963,35.90038306
673,128.6092616,35.90171745
674,128.6083064,35.89348665
675,128.6043828,35.89223068
676,128.6058093,35.88214769
677,128.6185626,35.89375254
678,128.6254807,35.8954181
679,128.6272183,35.91343166
680,128.5971004,35.92134079
681,128.5151917,35.89777248
682,128.5432539,35.92408174
683,128.5487914,35.92148001
684,128.5660409,35.93888969
685,128.5473074,35.94424394
686,128.5506294,35.945815
687,128.5579367,35.93722533
688,128.5504851,35.87451029
689,128.5753968,35.94799486
690,128.6220762,35.85555813
691,128.6310751,35.86228854
692,128.6241678,35.86324002
693,128.641256,35.85807672
694,128.6400264,35.86631189
695,128.6472173,35.85985867
696,128.6506029,35.85550115
697,128.6103256,35.85515752
698,128.6166681,35.86266354
699,128.6381975,35.84393453
700,128.6252168,35.84152275
701,128.6150687,35.84734402
702,128.6154595,35.83212744
703,128.6151442,35.81547489
704,128.620593,35.82945581
705,128.6369781,35.82488119
706,128.6280148,35.82311956
707,128.6459717,35.81779971
708,128.6434302,35.8175281
709,128.7123987,35.83709653
710,128.6951721,35.84342888
711,128.7065951,35.84411061
712,128.5531497,35.84061243
713,128.5554772,35.85370669
714,128.5421686,35.85101621
715,128.5389701,35.85756716
716,128.5300359,35.84334933
717,128.5311457,35.85657495
718,128.5229969,35.85840515
719,128.5106607,35.85164365
720,128.5007816,35.85581547
721,128.4988217,35.85896155
722,128.5430942,35.84097629
723,128.5228514,35.81953108
724,128.5282841,35.83096089
725,128.5228085,35.81218897
726,128.5450287,35.8142592
727,128.5362634,35.81250617
728,128.5502047,35.81006525
729,128.5321751,35.80748122
730,128.5547955,35.82921858
731,128.5455827,35.83278706
732,128.5410465,35.83444217
733,128.5005015,35.80380034
734,128.4199116,35.77433758
735,128.4573136,35.86478193
736,128.4596551,35.69389819
737,128.6228237,35.80270491
738,128.4455222,35.90092399
739,128.4135961,35.65879675
740,126.6250848,37.47036281
741,126.6250848,37.47036281
742,126.6363323,37.46485407
743,126.6379287,37.46807827
744,126.6357384,37.4693798
745,126.6290096,37.47680117
746,126.5315342,37.49424066
747,126.5548607,37.48884196
748,126.4059527,37.43991874
749,126.4059527,37.43991874
750,126.6255088,37.48325934
751,126.6301841,37.48439491
752,126.642681,37.4823106
753,126.6402633,37.47625933
754,126.6427029,37.47580541
755,126.6499316,37.4782021
756,126.6479548,37.4773637
757,126.6398154,37.4725314
758,126.6550944,37.42736073
759,126.6482984,37.42621624
760,126.7013859,37.42244826
761,126.6811964,37.42223335
762,126.6818825,37.41172576
763,126.6920357,37.41929595
764,126.6811964,37.42223335
765,126.6818825,37.41172576
766,126.6818825,37.41172576
767,126.6781298,37.40836112
768,126.6521441,37.39104476
769,126.6349352,37.38806187
770,126.6601823,37.37148716
771,126.7133864,37.45606771
772,126.7133864,37.45606771
773,126.6969439,37.45270016
774,126.7240749,37.44965633
775,126.705293,37.45861748
776,126.7109418,37.46399063
777,126.7145915,37.46612589
778,126.6923838,37.46120472
779,126.7319644,37.44867706
780,126.7311436,37.46140017
781,126.7230485,37.46196172
782,126.7356534,37.45952543
783,126.7311436,37.46140017
784,126.737657,37.44377662
785,126.7473114,37.43591919
786,126.7159485,37.43010313
787,126.7293188,37.40569174
788,126.7163941,37.40422342
789,126.72647,37.39768774
790,126.7199665,37.49427177
791,126.717942,37.48684988
792,126.7082654,37.48602269
793,126.7296478,37.49884619
794,126.7283232,37.49363895
795,126.7265991,37.48515832
796,126.7002286,37.50693468
797,126.7086021,37.50587443
798,126.7094457,37.49073244
799,126.7114453,37.50177284
800,126.7022181,37.52028173
801,126.7045178,37.51485628
802,126.7271188,37.51759564
803,126.7257184,37.51080966
804,126.7374592,37.51843358
805,126.7363354,37.51182313
806,126.7369166,37.48481233
807,126.7371438,37.49483742
808,126.734722,37.50431777
809,126.7469576,37.48459099
810,126.6961542,37.4758144
811,126.7078786,37.47385815
812,126.7121349,37.5324626
813,126.7098171,37.52506874
814,126.7213539,37.53962782
815,126.7281194,37.54423147
816,126.7239177,37.53292681
817,126.7414515,37.54814291
818,126.7296863,37.53082822
819,126.7239177,37.53292681
820,126.7363982,37.5280575
821,126.7341025,37.57687911
822,126.7414515,37.54814291
823,126.7548828,37.56159639
824,126.6736033,37.56441979
825,126.6782356,37.54898947
826,126.6705289,37.52642258
827,126.6444113,37.53251777
828,126.6270743,37.53336889
829,126.6705289,37.52642258
830,126.6705289,37.52642258
831,126.6722978,37.51461991
832,126.674783,37.51120658
833,126.6745991,37.50250601
834,126.6783518,37.50824305
835,126.6722978,37.51461991
836,126.6726306,37.49437353
837,126.6836288,37.4874117
838,126.6798351,37.49247594
839,126.6836288,37.4874117
840,126.6519122,37.4567748
841,126.6591498,37.46485091
842,126.6402641,37.45250879
843,126.6519122,37.4567748
844,126.6402641,37.45250879
845,126.6641269,37.43979548
846,126.6674597,37.44658771
847,126.6739201,37.46097501
848,126.6870472,37.46591559
849,126.6727132,37.45468984
850,126.6739944,37.44489039
851,126.6903086,37.45516317
852,126.6870472,37.46591559
853,126.6923838,37.46120472
854,126.6776679,37.4484072
855,126.6893303,37.44958452
856,126.6968515,37.4442124
857,126.6850245,37.43771915
858,126.4835857,37.74859865
859,126.4848251,37.71334494
860,126.4803439,37.6865846
861,126.4909971,37.64065627
862,126.4198367,37.63167484
863,126.4220966,37.66285235
864,126.3898273,37.71938208
865,126.4116364,37.77491617
866,126.4116364,37.77491617
867,126.4835857,37.74859865
868,126.2830148,37.78452858
869,126.3204111,37.70492761
870,126.4838886,37.25604788
871,126.912838,35.14914143
872,126.9251536,35.15119755
873,126.9196701,35.15853472
874,126.9196701,35.15853472
875,126.9196701,35.15853472
876,126.9361255,35.15455329
877,126.9327147,35.14899546
878,126.9344418,35.14788412
879,126.9231621,35.14495168
880,126.9196701,35.15853472
881,126.9335534,35.13249017
882,126.9351785,35.12530177
883,126.9328391,35.12047279
884,126.9009613,35.15479825
885,126.8940162,35.15745229
886,126.8896764,35.15671922
887,126.8902557,35.15034532
888,126.8803187,35.16433223
889,126.8519408,35.16540413
890,126.8433387,35.14991157
891,126.8646688,35.17088845
892,126.8664254,35.14657534
893,126.8777227,35.1563472
894,126.8825567,35.14685885
895,126.8769124,35.14346053
896,126.8737546,35.14179878
897,126.8302912,35.1144993
898,126.8571438,35.13518236
899,126.857159,35.12898461
900,126.8786696,35.12475001
901,126.8647314,35.17086689
902,126.9164419,35.14054137
903,126.9182653,35.13435206
904,126.9220245,35.13189561
905,126.9067193,35.12935377
906,126.9137869,35.12345327
907,126.9079868,35.14575593
908,126.9026119,35.14750759
909,126.9196701,35.15853472
910,126.8929765,35.14089789
911,126.9039308,35.13827869
912,126.9023183,35.1360889
913,126.8933306,35.13193505
914,126.8942048,35.13469399
915,126.894313,35.10192765
916,126.8771051,35.11157769
917,126.8337418,35.08121477
918,126.9196701,35.15853472
919,126.9092544,35.16833415
920,126.9171208,35.17227872
921,126.9065733,35.15730308
922,126.9196701,35.15853472
923,126.8987243,35.16744247
924,126.9011893,35.18043487
925,126.8646688,35.17088845
926,126.8646688,35.17088845
927,126.8646688,35.17088845
928,126.8646688,35.17088845
929,126.9249436,35.17310045
930,126.9196701,35.15853472
931,126.9368378,35.18149706
932,126.9216295,35.18679176
933,126.9196701,35.15853472
934,126.9289467,35.17104777
935,126.9196701,35.15853472
936,126.9196701,35.15853472
937,126.8994941,35.19925826
938,126.8972751,35.20603728
939,126.8920651,35.1896173
940,126.90814,35.18907172
941,126.9004706,35.19007157
942,126.9500575,35.21498673
943,126.8816453,35.22293235
944,126.879717,35.20916863
945,126.7987219,35.14076898
946,126.7944203,35.139069
947,126.7916489,35.12946657
948,126.800638,35.14520143
949,126.7798104,35.14825523
950,126.8070551,35.16021764
951,126.8097237,35.17179529
952,126.8077319,35.17437272
953,126.8243164,35.22202267
954,126.8424011,35.21950576
955,126.8433431,35.21628376
956,126.8276443,35.18159641
957,126.8218965,35.17326678
958,126.8256132,35.1970391
959,126.7999131,35.17952753
960,126.7447863,35.21961695
961,126.7720386,35.09862986
962,126.760438,35.12458571
963,126.6975759,35.16219313
964,126.7287868,35.18080608
965,126.8407035,35.1955997
966,127.4388252,36.3346003
967,127.4427694,36.33010511
968,127.4380492,36.32332403
969,127.4600469,36.31816957
970,127.4573877,36.32045795
971,127.4615801,36.32814148
972,127.4427694,36.33010511
973,127.4487223,36.33534758
974,127.4414347,36.34701248
975,127.4473951,36.3490522
976,127.432395,36.35773705
977,127.4376434,36.3445518
978,127.4257203,36.34896196
979,127.4221772,36.34059721
980,127.492643,36.34357534
981,127.4678965,36.28182517
982,127.4166577,36.33242309
983,127.4085273,36.33586842
984,127.4124463,36.33893698
985,127.4241902,36.32337762
986,127.4427694,36.33010511
987,127.4424804,36.30971794
988,127.4427694,36.33010511
989,127.4336555,36.31421292
990,127.4103915,36.32518849
991,127.403849,36.3254559
992,127.3867625,36.32582602
993,127.3867625,36.32582602
994,127.3952434,36.31506704
995,127.381111,36.3160826
996,127.4064869,36.3153105
997,127.381111,36.3160826
998,127.3861717,36.30540358
999,127.3789329,36.2999791
1000,127.381111,36.3160826
1001,127.3735854,36.31276838
1002,127.3667142,36.30449518
1003,127.3867625,36.32582602
1004,127.3915366,36.33891359
